"5296","Grønnehaven Tvilling","3774","os2intra_organizaiton_tax",,,"12",,"GRØNNTVILL"
"5319","Helbredsspor","3383","os2intra_organizaiton_tax",,"filtered_html","1",,"FORMIDLING"
"5320","Børneinstitutioner","3312","os2intra_organizaiton_tax",,,"0",,"BØRINST"
"5321","SSA-elever","3373","os2intra_organizaiton_tax",,,"0",,"SSA-ELEVER"
"5322","Økonomi, Kontrol og Analyse, Job og Ydel","3383","os2intra_organizaiton_tax",,,"0",,"ØKO-KON-AN"
"5323","Uddannelsesspor","3773","os2intra_organizaiton_tax",,,"0",,"ARBMAR"
"5324","Integration","3383","os2intra_organizaiton_tax",,,"0",,"INTEGRATIO"
"5325","Jobspor","3383","os2intra_organizaiton_tax",,,"0",,"JOBSPOR"
"5326","Demensindsatsen","3773","os2intra_organizaiton_tax",,,"0",,"DEM-INDS"
"5327","Bakkegården Team 1","3773","os2intra_organizaiton_tax",,,"0",,"BAKKETEAM1"
"5328","Bakkegården Team 4","3773","os2intra_organizaiton_tax",,,"0",,"BAKKETEAM4"
"5329","Bakkegården Team 2","3773","os2intra_organizaiton_tax",,,"0",,"BAKKETEAM2"
"5330","Bakkegården Team 3","3773","os2intra_organizaiton_tax",,,"0",,"BAKKETEAM3"
"5331","Bakkegården Team 5","3773","os2intra_organizaiton_tax",,,"0",,"BAKKETEAM5"
"5332","Siriusparken Vikar","3774","os2intra_organizaiton_tax",,,"0",,"SIRVIK"
"5354","Administration og integration, Job og Yd","3383","os2intra_organizaiton_tax",,,"0",,"ADMIN-INT"
"5355","Team Byggesag","3492","os2intra_organizaiton_tax",,,"0",,"TEAM-BYG"
